,loss
167,73.79936981201172
168,71.83655548095703
169,69.99357604980469
170,68.20648193359375
171,66.52163696289062
172,64.86181640625
173,63.202877044677734
174,61.67333984375
175,60.25794219970703
176,58.89353561401367
177,57.528175354003906
178,56.20459747314453
179,54.91106414794922
180,53.64344787597656
181,52.41529846191406
182,51.25774383544922
183,50.13050079345703
184,49.02177810668945
185,47.93451690673828
186,46.858341217041016
187,45.87986755371094
188,44.93902587890625
189,44.02806854248047
190,43.13391876220703
191,42.26011657714844
192,41.390052795410156
193,40.529335021972656
194,39.70696258544922
195,38.893131256103516
196,38.150386810302734
197,37.41963195800781
198,36.68718719482422
199,35.96451187133789
200,35.251346588134766
201,34.572998046875
202,33.91251754760742
203,33.29497528076172
204,32.6511344909668
205,32.02054214477539
206,31.374065399169922
207,30.787073135375977
208,30.210691452026367
209,29.63313102722168
210,29.086246490478516
211,28.56510353088379
212,28.024160385131836
213,27.519472122192383
214,27.008703231811523
215,26.479127883911133
216,25.994224548339844
217,25.522777557373047
218,25.074819564819336
219,24.626523971557617
220,24.172151565551758
221,23.727279663085938
222,23.294605255126953
223,22.845773696899414
224,22.410762786865234
225,22.004287719726562
226,21.60233497619629
227,21.210132598876953
228,20.828060150146484
229,20.44044303894043
230,20.07694435119629
231,19.728647232055664
232,19.382434844970703
233,19.032577514648438
234,18.68917465209961
235,18.37040138244629
236,18.056856155395508
237,17.718992233276367
238,17.418869018554688
239,17.113693237304688
240,16.795154571533203
241,16.48583984375
242,16.17710304260254
243,15.89309024810791
244,15.619070053100586
245,15.341169357299805
246,15.080924987792969
247,14.816367149353027
248,14.550928115844727
249,14.287853240966797
250,14.027459144592285
251,13.776163101196289
252,13.54142951965332
253,13.299721717834473
254,13.07140827178955
255,12.83553695678711
256,12.608184814453125
257,12.394378662109375
258,12.15649700164795
259,11.944682121276855
260,11.718491554260254
261,11.533893585205078
262,11.299671173095703
263,11.095956802368164
264,10.894763946533203
265,10.701546669006348
266,10.502071380615234
267,10.330643653869629
268,10.13495922088623
269,9.95212459564209
270,9.768552780151367
271,9.603673934936523
272,9.430614471435547
273,9.256690979003906
274,9.08440113067627
275,8.914785385131836
276,8.751275062561035
277,8.61002254486084
278,8.454133033752441
279,8.298209190368652
280,8.140267372131348
281,7.992259979248047
282,7.843570709228516
283,7.7106404304504395
284,7.551590442657471
285,7.399014472961426
286,7.275046348571777
287,7.140360355377197
288,7.00334358215332
289,6.873056411743164
290,6.754940509796143
291,6.623309135437012
292,6.499147415161133
293,6.381228923797607
294,6.259732723236084
295,6.149055004119873
296,6.027007102966309
297,5.912487983703613
298,5.786595344543457
299,5.69089412689209
300,5.571503639221191
301,5.465166091918945
302,5.351252555847168
303,5.261183738708496
304,5.166516304016113
305,5.038466453552246
306,4.951910018920898
307,4.852891445159912
308,4.742743968963623
309,4.65993070602417
310,4.554806709289551
311,4.461031913757324
312,4.362884044647217
313,4.285633087158203
314,4.191338539123535
315,4.105721950531006
316,4.022584915161133
317,3.9386985301971436
318,3.849109172821045
319,3.7582645416259766
320,3.682513952255249
321,3.6030349731445312
322,3.5316500663757324
323,3.4533071517944336
324,3.3881783485412598
325,3.3066868782043457
326,3.2564897537231445
327,3.1627185344696045
328,3.090888738632202
329,3.022918462753296
330,2.958732843399048
331,2.877232074737549
332,2.8161275386810303
333,2.742602586746216
334,2.6973891258239746
335,2.623284101486206
336,2.572399854660034
337,2.524008274078369
338,2.461297035217285
339,2.395761728286743
340,2.3241302967071533
341,2.2812843322753906
342,2.2174928188323975
343,2.160679817199707
344,2.1083316802978516
345,2.0539863109588623
346,1.9984720945358276
347,1.9440717697143555
348,1.8930896520614624
349,1.8413417339324951
350,1.793066382408142
351,1.745059847831726
352,1.6994062662124634
353,1.6645712852478027
354,1.6276202201843262
355,1.5782620906829834
356,1.5299168825149536
357,1.4790763854980469
358,1.4354740381240845
359,1.3986961841583252
360,1.36445951461792
361,1.3266042470932007
362,1.280144453048706
363,1.2399249076843262
364,1.1986767053604126
365,1.1554579734802246
366,1.1250230073928833
367,1.0862990617752075
368,1.0561274290084839
369,1.0181851387023926
370,0.9741037487983704
371,0.9567826390266418
372,0.9238990545272827
373,0.9063196182250977
374,0.8612588047981262
375,0.8282671570777893
376,0.7885714769363403
377,0.7616420984268188
378,0.7285261750221252
379,0.6999478340148926
380,0.6835762858390808
381,0.654171347618103
382,0.6080959439277649
383,0.5938915610313416
384,0.568261981010437
385,0.5282719731330872
386,0.5228566527366638
387,0.49960532784461975
388,0.4657461643218994
389,0.44405797123908997
390,0.43625161051750183
391,0.397192120552063
392,0.3866351842880249
393,0.3585468828678131
394,0.3376222550868988
395,0.31974321603775024
396,0.2842237055301666
397,0.2544955909252167
398,0.25160086154937744
399,0.2282288521528244
400,0.19543711841106415
401,0.19006171822547913
402,0.15811826288700104
403,0.1426198035478592
404,0.11908824741840363
405,0.10705653578042984
406,0.0797019973397255
407,0.08112666010856628
408,0.06862439960241318
409,0.05312679335474968
410,0.02231280691921711
411,0.016908584162592888
412,0.0006677467026747763
413,-0.015093540772795677
414,-0.03062930330634117
415,-0.042945656925439835
416,-0.05678081139922142
417,-0.08211347460746765
418,-0.08641522377729416
419,-0.10140879452228546
420,-0.10700662434101105
421,-0.12999080121517181
422,-0.14181147515773773
423,-0.15566611289978027
424,-0.16188348829746246
425,-0.16744723916053772
426,-0.17651766538619995
427,-0.1878771334886551
428,-0.21120351552963257
429,-0.22188125550746918
430,-0.22778455913066864
431,-0.23598875105381012
432,-0.25383394956588745
433,-0.2612243592739105
434,-0.2684287428855896
435,-0.2779732048511505
436,-0.2827740013599396
437,-0.2910097539424896
438,-0.3063548505306244
439,-0.31203070282936096
440,-0.3303118646144867
441,-0.33677244186401367
442,-0.3267624080181122
443,-0.34555166959762573
444,-0.3575294315814972
445,-0.35084155201911926
446,-0.37208643555641174
447,-0.3621879816055298
448,-0.3675863444805145
449,-0.3813457190990448
450,-0.4119030237197876
451,-0.399792343378067
452,-0.40669119358062744
453,-0.42335861921310425
454,-0.41651651263237
455,-0.4260644018650055
456,-0.42803648114204407
457,-0.44817209243774414
458,-0.4343089461326599
459,-0.4502747654914856
460,-0.4595622718334198
461,-0.44820958375930786
462,-0.4661378562450409
463,-0.47239217162132263
464,-0.4785517156124115
465,-0.4867604076862335
466,-0.4856599271297455
467,-0.4841981530189514
468,-0.48034170269966125
469,-0.4827527701854706
470,-0.5053118467330933
471,-0.5073723196983337
472,-0.5073174834251404
473,-0.5142494440078735
474,-0.49997204542160034
475,-0.5206158757209778
476,-0.5115711092948914
477,-0.5051022171974182
478,-0.5228316187858582
479,-0.5303724408149719
480,-0.5329544544219971
481,-0.5236116647720337
482,-0.5444614887237549
483,-0.5451427698135376
484,-0.5260993242263794
485,-0.5472117066383362
486,-0.5394965410232544
487,-0.5454046726226807
488,-0.5630890727043152
489,-0.5639044642448425
490,-0.5462521910667419
491,-0.5568903684616089
492,-0.5600833892822266
493,-0.5529071092605591
494,-0.5697677135467529
495,-0.5681018233299255
496,-0.5698500871658325
497,-0.5661801695823669
498,-0.5801083445549011
499,-0.5713719129562378
500,-0.5828689336776733
501,-0.5773221850395203
502,-0.5846324563026428
503,-0.5822197198867798
504,-0.5699275732040405
505,-0.5879999995231628
506,-0.5932967066764832
507,-0.6034757494926453
508,-0.5902343988418579
509,-0.5867393612861633
510,-0.5878508687019348
511,-0.5884436964988708
512,-0.593903124332428
513,-0.5931463241577148
514,-0.5992993712425232
515,-0.6003815531730652
516,-0.5838578343391418
517,-0.6059310436248779
518,-0.6009933948516846
519,-0.6099902391433716
520,-0.5928316116333008
521,-0.6106818914413452
522,-0.6003695726394653
523,-0.6033434867858887
524,-0.5930213928222656
525,-0.6196094751358032
526,-0.6101410984992981
527,-0.6085067391395569
528,-0.5979985594749451
529,-0.6092450022697449
530,-0.6273837685585022
531,-0.6205922365188599
532,-0.6155211925506592
533,-0.6123130917549133
534,-0.6003953218460083
535,-0.5974369049072266
536,-0.628060519695282
537,-0.633104145526886
538,-0.6206435561180115
539,-0.6206135749816895
540,-0.6306082606315613
541,-0.6341681480407715
542,-0.6102594137191772
543,-0.6306461691856384
544,-0.6362394690513611
545,-0.6329622268676758
546,-0.629977822303772
547,-0.6339637637138367
548,-0.6326171159744263
549,-0.6308209896087646
550,-0.6400361657142639
551,-0.6352291107177734
552,-0.6275520324707031
553,-0.6350375413894653
554,-0.6348274946212769
555,-0.6294453740119934
556,-0.6222903728485107
557,-0.6432371735572815
558,-0.6315329074859619
559,-0.6461532711982727
560,-0.6202026009559631
561,-0.6382730007171631
562,-0.6351630091667175
563,-0.6212917566299438
564,-0.6448553204536438
565,-0.6406852006912231
566,-0.6409551501274109
567,-0.6484902501106262
568,-0.6482011675834656
569,-0.629705011844635
570,-0.644093930721283
571,-0.6419387459754944
572,-0.6407126188278198
