,loss
0,577590.9375
1,551362.0625
2,526150.875
3,501930.9375
4,478672.71875
5,456347.125
6,434925.90625
7,414380.6875
8,394683.625
9,375808.0
10,357726.15625
11,340412.28125
12,323839.90625
13,307983.625
14,292818.59375
15,278320.09375
16,264464.625
17,251227.921875
18,238587.859375
19,226521.515625
20,215007.421875
21,204024.3125
22,193551.515625
23,183568.78125
24,174056.484375
25,164995.625
26,156367.84375
27,148155.15625
28,140340.265625
29,132906.296875
30,125836.84375
31,119116.484375
32,112729.859375
33,106662.25
34,100899.46875
35,95427.84375
36,90234.2109375
37,85305.859375
38,80630.5390625
39,76196.5546875
40,71992.609375
41,68007.7890625
42,64231.7109375
43,60654.33984375
44,57266.09375
45,54057.7734375
46,51020.5390625
47,48145.9921875
48,45426.03515625
49,42852.96875
50,40419.36328125
51,38118.2265625
52,35942.77734375
53,33886.52734375
54,31943.427734375
55,30107.607421875
56,28373.458984375
57,26735.662109375
58,25189.17578125
59,23729.15625
60,22351.025390625
61,21050.404296875
62,19823.169921875
63,18665.34765625
64,17573.224609375
65,16543.1953125
66,15571.8955078125
67,14656.1162109375
68,13792.8154296875
69,12979.0908203125
70,12212.216796875
71,11489.583984375
72,10808.73046875
73,10167.3310546875
74,9563.1689453125
75,8994.1572265625
76,8458.3369140625
77,7953.798828125
78,7478.7763671875
79,7031.57861328125
80,6610.64208984375
81,6214.44970703125
82,5841.58740234375
83,5490.70068359375
84,5160.53662109375
85,4849.91552734375
86,4557.724609375
87,4282.875
88,4024.385498046875
89,3781.280029296875
90,3552.649658203125
91,3337.63623046875
92,3135.501220703125
93,2945.46484375
94,2766.847900390625
95,2598.92724609375
96,2441.039794921875
97,2292.661376953125
98,2153.179931640625
99,2022.1083984375
100,1898.9410400390625
101,1783.1937255859375
102,1674.457763671875
103,1572.3348388671875
104,1476.470703125
105,1386.489501953125
106,1302.001220703125
107,1222.6529541015625
108,1148.244140625
109,1078.4822998046875
110,1013.011474609375
111,951.5729370117188
112,893.9381713867188
113,839.834228515625
114,789.1417846679688
115,741.6871948242188
116,697.2899169921875
117,655.5115966796875
118,616.2099609375
119,579.4539794921875
120,545.1852416992188
121,513.2326049804688
122,483.4797668457031
123,455.5386657714844
124,429.1700439453125
125,404.9678955078125
126,382.489013671875
127,361.20831298828125
128,341.06549072265625
129,322.52154541015625
130,305.42449951171875
131,289.1908874511719
132,274.0408630371094
133,259.8854064941406
134,246.89820861816406
135,234.6813507080078
136,223.56248474121094
137,213.0626678466797
138,203.33535766601562
139,194.68582153320312
140,186.0909881591797
141,178.1746826171875
142,170.9561004638672
143,163.9097900390625
144,157.2805633544922
145,151.06106567382812
146,145.0979461669922
147,139.54153442382812
148,134.26434326171875
149,129.47088623046875
150,124.8781967163086
151,120.55480194091797
152,116.42881774902344
153,112.52151489257812
154,108.77519226074219
155,105.16976928710938
156,101.8708267211914
157,98.7279281616211
158,95.67982482910156
159,92.76859283447266
160,89.90328216552734
161,87.18311309814453
162,84.67857360839844
163,82.31536865234375
164,80.0065689086914
165,77.80599975585938
